StationName,Date,AvgWindSpeed,PRCP,SNOW,SNWD,TMAX,TMIN,Fog,Heavy Fog,Thunder,Sleet,Hail,Glaze,Dust,Smoke,DrifitngSnow,Tornado,High Winds,Mist,Drizzle,FreezingDrizzle,Rain,FreezingRain,Snow,PrecipOther,GroundFog,FreezingFog
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-23,14.99,0.17,0,0,65,45,1,,,,,,,,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-24,7.61,0,0,0,66,37,1,,,,,,,,,,,,,,,,,,1,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-25,8.5,0,0,0,56,42,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-26,12.3,0,0,0,50,43,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-27,9.84,0,0,0,49,43,1,,,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-28,10.96,0.88,0,0,58,49,1,,1,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-29,9.17,0.06,0,0,75,56,1,,,,,,,1,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-30,14.09,0.19,0,0,57,42,1,,1,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-10-31,6.49,0,0,0,44,40,1,,,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-01,7.83,0.03,0,0,48,39,1,,,,,,,,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-02,7.16,0.06,0,0,49,34,1,,,,,,,,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-03,7.16,0,0,0,51,32,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-04,12.97,0,0,0,50,35,1,,,,,,,,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-05,8.5,0,0,0,55,33,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-06,9.17,0,0,0,67,40,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-07,11.18,0,0,0,50,32,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-08,5.37,0,0,0,39,32,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-09,11.63,0,0,0,60,33,,,,,,,,,,,,,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-10,14.54,0,0,0,57,33,,,,,,,,1,,,,,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-11,5.82,0,0,0,39,24,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-12,1.57,0,0,0,41,20,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-13,6.71,0,0,0,47,23,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-14,6.93,0,0,0,46,26,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-15,7.38,0,0,0,52,32,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-16,6.71,0,0,0,53,36,1,,,,,,,1,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-17,3.58,0,0,0,51,39,1,1,,,,,,,,,,1,,,,,,,1,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-18,5.82,0,0,0,51,43,1,,,,,,,,,,,1,,,,,,,1,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-19,8.72,0.62,0,0,45,39,1,,,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-20,11.41,0.01,0,0,42,32,1,,,,,,,,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-21,7.16,0,0,0,40,27,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-22,10.29,0,0,0,43,35,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-23,11.63,0,0,0,39,25,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-24,4.7,0,0,0,36,23,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-25,6.71,0,0,0,34,22,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-26,8.5,0.07,0,0,35,30,1,,,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-27,12.75,0.14,0.5,0,34,27,1,,,,,,,,,,,1,1,,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-28,6.26,0,0,1,33,20,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-29,8.28,0,0,0,31,22,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-11-30,7.83,0,0,0,36,21,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-01,7.38,0,0,0,34,22,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-02,8.05,0.04,0.8,0,34,19,1,1,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-03,9.84,0,0,1,39,20,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-04,12.08,0,0,0,45,27,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-05,13.42,0,0,0,34,24,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-06,10.29,0.02,0.2,0,36,30,1,,,,,1,,,,,,1,1,1,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-07,8.05,0.02,0,0,36,33,1,,,,,,,,,,,1,1,,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-08,7.61,0,0,0,40,31,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-09,8.05,0.08,0,0,40,32,1,,,,,,,,,,,1,1,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-10,13.65,0.08,0,0,36,31,1,,,,,,,,,,,1,,,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-11,8.5,0,0,0,36,27,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-12,22.37,0,0,0,41,19,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-13,15.88,0,0,0,19,9,,,,,,,,,1,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-14,7.61,0,0,0,27,6,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-15,9.17,0,0,0,39,26,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-16,12.75,0,0,0,33,15,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-17,8.05,0,0,0,33,11,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-18,17.67,0,0,0,38,-1,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-19,11.18,0,0,0,13,-9,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-20,11.86,0.02,0,0,26,13,,,,1,,1,,,,,,,,,1,1,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-21,16.78,0.01,0.5,1,32,-1,1,,,,,,,1,1,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-22,8.95,0,0,1,2,-4,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-23,10.07,0,0,1,0,-9,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-24,10.07,0,0.1,1,10,-10,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-25,8.72,0.01,0.2,1,18,8,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-26,7.38,0,0,1,20,1,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-27,8.28,0,0,0,27,16,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-28,5.82,0,0,0,29,17,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-29,8.05,0,0,0,25,22,1,,,,,1,,,,,,1,,1,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-30,15.21,0.16,0,0,51,25,1,,,,,1,,,,,,1,1,1,1,1,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2004-12-31,16.78,0,0,0,42,13,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-01,12.3,0.34,0.5,1,28,13,1,,1,1,,1,,,,,,1,,1,1,1,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-02,10.51,0,0,1,28,8,1,,,,,1,,,,,,1,,1,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-03,7.38,0,0,1,16,4,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-04,10.74,0,0,0,16,5,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-05,10.96,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-06,7.61,0,0,0,15,5,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-07,7.38,0,0,0,21,7,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-08,7.83,0,0,0,20,10,,,,,,,,1,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-09,9.62,0.01,0.1,0,28,11,1,,,,,1,,,,,,1,,1,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-10,6.04,0.03,0.7,0,15,7,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-11,5.82,0.01,0.2,1,26,14,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-12,8.95,0.05,0.6,1,31,23,1,,,1,,1,,,,,,1,,1,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-13,16.55,0,0,1,25,-10,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-14,8.5,0,0,1,-1,-14,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-15,8.05,0,0,1,1,-11,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-16,5.14,0,0,1,5,-9,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-17,4.7,0,0,1,3,-12,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-18,15.66,0.02,0.2,1,37,-3,1,,,1,,,,1,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-19,11.41,0.01,0,1,31,16,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-20,9.84,0.02,0.1,1,22,16,1,,,,,1,,,,,,1,,1,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-21,10.74,0.68,5.5,1,22,19,1,1,,,,,,,,,,1,,,,,1,,,1
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-22,14.54,0.02,0.4,7,24,4,1,,,,,,,,1,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-23,9.84,0,0,6,22,-1,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-24,5.59,0,0,6,35,18,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-25,11.18,0,0,6,44,22,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-26,10.51,0,0,5,33,13,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-27,10.07,0,0,5,26,6,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-28,11.86,0,0,4,28,15,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-29,6.71,0,0,4,31,24,1,,,,,,,1,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-30,5.82,0,0,4,33,28,,,,,,,,1,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-01-31,2.68,0.02,0.3,4,35,29,1,,,,,,,1,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-01,7.16,0,0,4,36,31,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-02,8.95,0,0,4,42,27,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-03,6.26,0,0,3,50,31,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-04,5.59,0,0,2,51,35,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-05,12.08,0,0,1,51,33,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-06,11.63,0,0,0,48,18,1,,,,,,,,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-07,11.63,0,0,0,19,11,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-08,7.61,0,0,0,23,14,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-09,4.7,0.02,0.5,1,23,18,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-10,7.61,0,0,0,28,11,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-11,6.71,0,0,0,48,22,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-12,4.7,0,0,0,53,25,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-13,12.08,0.46,1.8,0,39,32,1,,,,,,,1,,,,1,,,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-14,9.4,0.12,0.9,3,42,30,1,,,,,,,1,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-15,8.95,0,0,0,33,23,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-16,14.76,0,0,0,25,12,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-17,11.18,0,0,0,19,8,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-18,6.04,0.01,0.1,0,27,3,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-19,9.84,0.09,1.4,0,24,9,1,1,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-20,10.29,0.16,2.3,4,33,22,1,,,,,,,1,,,,1,,,,,1,,,1
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-21,7.61,0,0,4,24,9,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-22,5.37,0,0,4,29,7,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-23,3.58,0,0,4,29,7,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-24,7.38,0.01,0.1,3,30,19,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-25,5.14,0,0,4,32,16,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-26,11.63,0,0,3,32,15,,,,,,,,1,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-27,11.63,0.09,0.9,3,34,24,1,1,,,,,,1,,,,1,,,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-02-28,12.97,0,0,3,27,17,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-01,8.28,0,0,2,23,9,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-02,4.7,0,0,2,27,6,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-03,4.47,0,0,2,36,8,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-04,9.62,0,0,2,42,26,,,,,,,,1,,,,,,,1,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-05,9.17,0,0,0,41,28,1,,,,,,,1,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-06,7.38,0,0,0,60,34,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-07,17.22,0,0,0,43,19,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-08,9.17,0,0,0,26,13,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-09,7.61,0,0,0,31,12,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-10,14.54,0.09,0.7,1,38,27,1,,,,,,,,,,,1,,,1,,1,,,1
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-11,15.66,0.03,0.5,0,34,12,1,1,,,,,,,,,,1,,,,,1,,,1
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-12,10.07,0,0,0,23,9,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-13,8.5,0,0,0,28,11,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-14,6.04,0,0,0,24,12,,,,,,,,,,,,,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-15,5.82,0,0,0,37,18,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-16,8.95,0.01,0.1,0,32,18,1,,,,,,,,,,,1,,,,,1,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-17,10.29,0,0,0,36,19,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-18,16.11,0.33,5.3,0,30,24,1,1,,,,,,,,,,1,,,,,1,,,1
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-19,11.18,0,0,5,38,22,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-20,5.59,0,0,4,38,21,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-21,9.17,0,0,3,40,26,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-22,6.71,0,0,1,43,24,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-23,6.26,0,0,0,46,30,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-24,6.93,0,0,0,50,31,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-25,8.05,0,0,0,44,26,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-26,6.71,0,0,0,50,25,1,,,,,,,,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-27,7.38,0,0,0,56,32,1,,,,,,,,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-28,7.38,0,0,0,66,38,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-29,14.09,0,0,0,71,46,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-30,13.2,0.91,0,0,58,39,1,,1,,,,,,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-03-31,16.11,0,0,0,57,39,,,,,,,,,,,,,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-01,12.08,0,0,0,52,32,,,,,,,,,,,,,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-02,3.8,0,0,0,55,29,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-03,5.37,0,0,0,68,38,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-04,14.54,0,0,0,76,48,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-05,8.95,0,0,0,72,55,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-06,12.97,0,0,0,58,43,1,,1,,,,,,,,,1,,,1,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-07,4.7,0,0,0,66,38,1,,,,,,,,,,,1,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-08,10.07,0,0,0,70,42,,,,,,,,,,,,,,,,,,,,
"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2005-04-09,16.78,0,0,0,75,48,,,,,,,,,,,,,,,,,,,,
